Gemeinde Eslohe;Schultheisstr. 2;Eslohe ;59889;;;;Raphael-Schule (Grundschulverbund) – Teilstandort Wenholthausen;Südstraße 9;Eslohe-Wenholthausen;59889;133980;Kabel / DSL;400;10;nein;nein*;;;;Bedarf;;*Gegenüber den politischen Gremien wurde dargestellt, dass der vorhandene Internetanschluss auch für die Zukunft als ausreichend erachtet wird. Eine Erhöhung der Übertragungsraten ist ohne einen Ausbau möglich.
Gemeinde Finnentrop;Am Markt 1;Finnentrop;57413;Herr Peterschulte;02721/ 512118;a.peterschulte@finnentrop.de;Grundschulverbund Lennetal, Standort Bamenohl;Alter Weg 39;Finnentrop;57413;134387;Kabel;6;6;Planung;ja;01.12.2019;1000;1000;Glasfaser;Bundesförderprogr. Wirtschaftlichkeitslückenmodell gem. 3.1 der Förderrichtlinie des Bundes und Ko-Finanzierung des Landes NRW;
Gemeinde Finnentrop;Am Markt 1;Finnentrop;57413;Herr Peterschulte;02721/ 512118;a.peterschulte@finnentrop.de;Grundschulverbund Lennetal, Standort Finnentrop;Gutenbergstr. 1;Finnentrop;57413;134387;Kabel;6;6;Planung;ja;01.12.2019;1000;1000;Glasfaser;Bundesförderprogr. Wirtschaftlichkeitslückenmodell gem. 3.1 der Förderrichtlinie des Bundes und Ko-Finanzierung des Landes NRW;
Gemeinde Finnentrop;Am Markt 1;Finnentrop;57413;Herr Peterschulte;02721/ 512118;a.peterschulte@finnentrop.de;Grundschulverbund Lennetal, Standort Rönkhausen;Lenscheider Str. 34;Finnentrop;57413;134387;Kabel;16;16;Planung;ja;01.12.2019;1000;1000;Glasfaser;Bundesförderprogr. Wirtschaftlichkeitslückenmodell gem. 3.1 der Förderrichtlinie des Bundes und Ko-Finanzierung des Landes NRW;
Gemeinde Finnentrop;Am Markt 1;Finnentrop;57413;Herr Peterschulte;02721/ 512118;a.peterschulte@finnentrop.de;Gemeinschaftsgrundschule Heggen;Schulstraße 10;Finnentrop;57413;134399;Kabel;16;16;Planung;ja;bis 31.12.2019;1000;1000;Glasfaser;Bundesförderprogr. Wirtschaftlichkeitslückenmodell gem. 3.1 der Förderrichtlinie des Bundes und Ko-Finanzierung des Landes NRW;
Gemeinde Finnentrop;Am Markt 1;Finnentrop;57413;Herr Peterschulte;02721/ 512118;a.peterschulte@finnentrop.de;Grundschulverbund Frettertal, Standort Fretter;Spreeweg 25;Finnentrop;57413;134405;Kabel;16;16;Planung;ja;01.12.2019;1000;1000;Glasfaser;Bundesförderprogr. Wirtschaftlichkeitslückenmodell gem. 3.1 der Förderrichtlinie des Bundes und Ko-Finanzierung des Landes NRW;
Gemeinde Finnentrop;Am Markt 1;Finnentrop;57413;Herr Peterschulte;02721/ 512118;a.peterschulte@finnentrop.de;Grundschulverbund Frettertal, Standort Schönholthausen;Zur Schlerre 8;Finnentrop;57413;134405;Kabel;1;1;Planung;ja;01.12.2019;1000;1000;Glasfaser;Bundesförderprogr. Wirtschaftlichkeitslückenmodell gem. 3.1 der Förderrichtlinie des Bundes und Ko-Finanzierung des Landes NRW;
Gemeinde Finnentrop;Am Markt 1;Finnentrop;57413;Herr Peterschulte;02721/ 512118;a.peterschulte@finnentrop.de;Bigge-Lenne Gesamtschule;Kopernikusstr. 22-24;Finnentrop;57413;197142;Kabel;6;6;teilweise;ja;01.12.2019;1000;1000;Glasfaser;Bundesförderprogr. Wirtschaftlichkeitslückenmodell gem. 3.1 der Förderrichtlinie des Bundes und Ko-Finanzierung des Landes NRW;
Stadt Freudenberg;Mórer Platz 1;Freudenberg;57257;Herr Wisser;02734/ 43-130;a.wisser@freudenberg-stadt.de;Grundschule Alchen;Bühler Str. 11;Freudenberg;57258;135045;DSL;16;2;nicht in Planung;nein, Kabel verfügbar;;400;20;Kabel;;
Stadt Freudenberg;Mórer Platz 1;Freudenberg;57257;Herr Wisser;02734/ 43-130;a.wisser@freudenberg-stadt.de;Grundschule Büschergrund;Herrmann-Vomhof-Straße 3;Freudenberg;57258;135057;DSL;16;2;in Planung;ja;Fertigstellung bis Mai 2019;300;40;Glasfaser;Förderprogramm, Bundesförderprogramm;
Stadt Freudenberg;Mórer Platz 1;Freudenberg;57257;Herr Wisser;02734/ 43-130;a.wisser@freudenberg-stadt.de;Grundschule Am Alten Flecken;Schulstraße 7;Freudenberg;57258;135069;DSL;16;2;in Planung;ja;Fertigstellung bis Mai 2019;300;40;Glasfaser;Förderprogramm, Bundesförderprogramm;
Stadt Freudenberg;Mórer Platz 1;Freudenberg;57257;Herr Wisser;02734/ 43-130;a.wisser@freudenberg-stadt.de;Grundschule Oberfischbach;Am Kaltland 4;Freudenberg;57258;135070;DSL;16;2;nicht in Planung;nein, Kabel verfügbar;;400;20;Kabel ;;
Stadt Freudenberg;Mórer Platz 1;Freudenberg;57257;Herr Wisser;02734/ 43-130;a.wisser@freudenberg-stadt.de;Pestalozzischule Siegen, Teilstandort Freudenberg;Büscher Straße 4;Freudenberg;57258;158276;DSL;16;2;nicht in Planung;ja;Fertigstellung bis Mai 2019;50;10;Vectoring;Förderprogramm, Bundesförderprogramm;
Stadt Freudenberg;Mórer Platz 1;Freudenberg;57257;Herr Wisser;02734/ 43-130;a.wisser@freudenberg-stadt.de;Gesamtschule Freudenberg;Herrmann-Vomhof-Straße 9;Freudenberg;57258;198110;DSL;16;2;in Planung;ja;Fertigstellung bis Mai 2019;300;40;Glasfaser;Förderprogramm, Bundesförderprogramm;
Kreis Unna;Friedrich-Ebert-Str. 17;Unna;59425;;;;Regenbogeschule Fröndenberg;Overbergstr. 18;Fröndenberg;58730;191759;Richtfunk (Miete);100;5;im Bereich der Verwaltung;;;;;;;
Stadt Fröndenberg/Ruhr;Bahnhofstraße 2;Fröndenberg/Ruhr;58730;;;M.Pieper@froendenberg.de ;Gemeinschaftsgrundschule;Friedhofstraße 13;Fröndenberg/Ruhr;58730;135884;Kabel;400;10;ja;ja;ab 2020;1 GB;1 GB;Glasfaser;Noch nicht bekannt;
Stadt Fröndenberg/Ruhr;Bahnhofstraße 2;Fröndenberg/Ruhr;58730;;;M.Pieper@froendenberg.de ;Overbergschule;Overbergstraße 18;Fröndenberg/Ruhr;58730;135896;Kabel;400;10;ja;ja;ab 2020;1 GB;1 GB;Glasfaser;Noch nicht bekannt;
Stadt Fröndenberg/Ruhr;Bahnhofstraße 2;Fröndenberg/Ruhr;58730;;;M.Pieper@froendenberg.de ;Sonnenbergschule;Sonnenbergstraße 18;Fröndenberg/Ruhr;58730;135902;Kabel;400;10;ja;nein;;;;;;
Stadt Fröndenberg/Ruhr;Bahnhofstraße 2;Fröndenberg/Ruhr;58730;;;M.Pieper@froendenberg.de ;Gesamtschule (GSF);Im Wiesengrund 7;Fröndenberg/Ruhr;58730;164290;Richtfunk;50;5;ja;ja;2018/2019;1 GB;1 GB;Glasfaser;Noch nicht bekannt;
Stadt Geseke;An der Abtei 1;Geseke;59590;Stephanie Schaefer;02942/500-42;stephanie.schaefer@geseke.de;Alfred-Delp GS;Auf den Strickern 28;Geseke;59590;133668;Telefonleitung - Kup-ferleitung ;16;2,4;ja;ja;3 Jahre;?;?;Glasfaser;Eigenwirtschaftlich;
Stadt Geseke;An der Abtei 1;Geseke;59590;Stephanie Schaefer;02942/500-42;stephanie.schaefer@geseke.de;Dr. Adenauer GS;Ostmauer 2;Geseke;59590;133670;Telefonleitung - Kup-ferleitung ;16;2,4;ja;ja;3 Jahre;?;?;Glasfaser;Eigenwirtschaftlich;
Stadt Geseke;An der Abtei 1;Geseke;59590;Stephanie Schaefer;02942/500-42;stephanie.schaefer@geseke.de;GS St. Marien;Am Freistuhl 8;Geseke;59590;133681;Telefonleitung - Kup-ferleitung ;16;2,4;ja;ja;3 Jahre;?;?;Glasfaser;Eigenwirtschaftlich;
Stadt Geseke;An der Abtei 1;Geseke;59590;Stephanie Schaefer;02942/500-42;stephanie.schaefer@geseke.de;Pankratius GS Störmede;Albert-Brand-Str. 1;Geseke;59590;133917;Telefonleitung - Kup-ferleitung ;16;2,4;ja;ja;3 Jahre;?;?;Glasfaser;Eigenwirtschaftlich;
Stadt Geseke;An der Abtei 1;Geseke;59590;Stephanie Schaefer;02942/500-42;stephanie.schaefer@geseke.de;Gymnasium Antonianum ;Wichburgastraße 8;Geseke;59590;170112;COAX-Glasfaser;400;20;ja;ja;3 Jahre;?;?;Glasfaser;Eigenwirtschaftlich;
Stadt Geseke;An der Abtei 1;Geseke;59590;Stephanie Schaefer;02942/500-42;stephanie.schaefer@geseke.de;Sekundarschule Geseke;Auf den Strickern 30 ;Geseke;59590;198067;COAX-Glasfaser;400;20;ja;ja;3 Jahre;?;?;Glasfaser;Eigenwirtschaftlich;
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;GGS Pestalozzi;Teichstr. 16;Gevelsberg;58285;132779;Richtfunk;400;400;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;GGS Strückerberg;Alter Hohlweg 54;Gevelsberg;58285;132780;Richtfunk;400;400;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;GGS Schnellmark;Grünewaldstr. 6;Gevelsberg;58285;132792;Richtfunk;400;400;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;GGS Silschede;Am Brandteich 11;Gevelsberg;58285;132810;DSL;16;1;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;Städtische Gemein-schaftshauptschule Gevelsberg;Am Hofe 14;Gevelsberg;58285;149408;Richtfunk;400;400;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;Hasencleverschule Förderschule Lernen;Am Hofe 12;Gevelsberg;58285;157958;Richtfunk;400;400;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;Städtische Real-schule Gevelsberg;Alte Geer 4;Gevelsberg;58285;163314;Richtfunk;400;400;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;Städtisches Gymna-sium Gevelsberg;Ochsenkamp 100;Gevelsberg;58285;169961;Richtfunk;400;400;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;GGS Vogelsang;Am Schultenhof 1;Gevelsberg;58285;186557;DSL;3;0,25;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Gevelsberg;Rathausplatz 1;Gevelsberg;58285;Herr Ewald;2332771175;stefan.ewald@stadtgevelsberg.de;Georg-Mueller-Schule;Am Schilken 42;Gevelsberg;58285;190950;VDSL o.V.;30;5;;Nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Freiherr-vom-Stein;Lindenstr. 16;Hagen;58089;130229;DSL ohne Vectoring;16;1;In Planung;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Freiherr-vom-Stein;Lindenstr. 16a;Hagen;58089;130229;DSL ohne Vectoring;16;1;In Planung;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Emil-Schumacher;Siemensstr. 10;Hagen;58089;130321;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;1 GB;1 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grunschule Kuhlerkamp;Heinrichstr. 31;Hagen;58089;130357;DSL ohne Vectoring;6;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Gebrüder-Grimm;Schillerstr. 23;Hagen;58089;130382;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Hauptschule Altenhagen;Vossacker 23;Hagen;58089;148155;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Förderschule Friedrich-von-Bodelschwingh;Eugen-Richter-Str. 77–79;Hagen;58089;157510;DSL ohne Vectoring;3;0,5;In Planung;ja;2019 – 2021;1 GB;1 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Astrid Lindgren;Delstern Str. 59;Hagen;58091;130291;DSL ohne Vectoring;16;1;In Planung;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Astrid Lindgren;Selbecker Str. 55;Hagen;58091;130291;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Goldberg;Franzstr. 77 ;Hagen;58091;130310;DSL ohne Vectoring;16;1;In Planung;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Volmetal;Ribbertstr. 60;Hagen;58091;132676;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;1 GB;1 GB ;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Förderschule August Hermann Francke;Selbecker Straße 185;Hagen;58091;183696;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Förderschule Gustav-Heinemann;Franzstr. 79;Hagen;58091;185371;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;1 GB;1 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Gesamtschule Eilpe;Wörthstr. 30;Hagen;58091;189984;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;2 GB;2 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Emst;Karl-Ernst-Osthaus-Str. 60;Hagen;58093;130308;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;1 GB;1 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Karl-Ernst-Osthaus;Berchumer Str. 63;Hagen;58093;130333;DSL ohne Vectoring;2;1;In Planung;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Berchum / Garenfeld;Auf dem Blumenkampe 3;Hagen;58093;133401;DSL ohne Vectoring;6;1;In Planung;ja;2019 – 2021;1 GB;1 GB;Glasfaser, ev. Richtfunk;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grunschule Boloh;Weizenkamp 3;Hagen;58093;185279;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Gymnasium Rahel-Varnhagen;Schwelmstück 3;Hagen;58093;188001;(V)DSL ohne Vectoring;50;10;ja;ja;2019 – 2021;2 GB;2 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Goldberg;Schulstr. 9-11;Hagen;58095;130310;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Karl-Ernst-Osthaus;Lützowstr. 121;Hagen;58095;130333;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Henry-van-de-Velde;Blücherstr. 22 ;Hagen;58095;130424;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;1 GB;1 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Janusz Korczak;Grünstr. 4;Hagen;58095;130436;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Gymnasium Fichte;Goldbergstr. 20;Hagen;58095;169468;(V)DSL ohne Vectoring;16;6;ja;ja;2019 – 2021;2 GB;2 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Gymnasium Ricarda-Huch;Voswinckelstr. 1;Hagen;58095;169523;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;2 GB;2 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Berufsschule Cuno 2;Viktoriastr. 2;Hagen;58095;180439;DSL ohne Vectoring;16;1;ja;ja;2019 – 2021;4 GB;4 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Berufsschule Käthe-Kollwitz;Eickertstr. 10;Hagen;58095;180440;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Berufsschule Käthe-Kollwitz;Liebigstr. 20-22;Hagen;58095;180440;(V)DSL ;50;10;ja;ja;2019 – 2021;4 GB;4 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Berufsschule Kaufmannsschule I;Springmannstr. 7;Hagen;58095;180452;DSL ohne Vectoring;16;1;ja;ja;2019 – 2021;4 GB;4 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Berufsschule Cuno 1;Viktoriastr. 2;Hagen;58095;180506;DSL ohne Vectoring;16;1;ja;ja;2019 – 2021;4 GB;4 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Realschule Halden;Lützowstr. 115-117 ;Hagen;58095;194530;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;1 GB;1 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Sekundarschule Liselotte-Funcke;Elbersstiege 10;Hagen;58095;198808;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;1 GB;1 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Meinolf;Stadionstr. 22;Hagen;58097;130217;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule GS Funckepark;Funckestr. 33;Hagen;58097;130370;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Grundschule Erwin-Hegemann;Fraunhoferstr. 5;Hagen;58097;130412;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Gymnasium Albrecht-Dürer;Heinitzstr. 73;Hagen;58097;169470;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;2 GB;2 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Gymnasium Theodor-Heuss;Humpertstr. 19;Hagen;58097;169481;(V)DSL ohne Vectoring;100;40;ja;ja;2019 – 2021;2 GB;2 GB;Glasfaser;Förderprogramm – Weiße Flecken;
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Förderschule Erich Kästner;Stadionstr. 22;Hagen;58097;188920;DSL ohne Vectoring;16;1;ja;nein, wir sehen aber einen Bedarf;;1 GB;1 GB;Glasfaser;;keine Angaben zum Zeitraum und wie der Ausbau vorgenommen wird
Stadtverwaltung Hagen, Fachbereich Bildung;Rathausstraße 11;Hagen;58095;Herr Dirk Weithe;02331 207 2789;dirk.weithe@stadt-hagen.de;Sekundarschule Altenhagen;Friedensstraße 26;Hagen;58097;198791;DSL ohne Vectoring;16;2;ja;ja;2019 – 2021;1 GB;1 GB;Glasfaser;Förderprogramm – Weiße Flecken;
